Date,Temperature,Sunshine Duration,Relative Humidity,Shortwave Radiation,Direct Shortwave Radiation,Diffuse Shortwave Radiation,Precipitation Total,Cloud Cover Total,Mean Sea level Pressure,Wind speed,Solar energy
2018-12-17,18.68426069,0,89,54.28999958,1.011502984,53.27849533,0.330769231,100,1011.738462,26.92579338,37698
2018-12-18,22.72349146,0.196938537,68.46153846,361.7849972,253.5965847,108.1884171,0,73.23076923,1013.192308,18.12432708,115784
2018-12-19,23.31349115,0,72.38461538,140.3974979,19.6789853,120.7185103,0,100,1014.753846,9.962623123,155619
2018-12-20,26.72733792,0.634307142,62.07692308,386.7049958,260.7168599,125.9881321,0,24.15384615,1014.584615,9.628355192,224716
2018-12-21,27.11502977,0.641510717,63.38461538,411.4766667,264.5705989,146.9060648,0,29.3,1013.907692,6.873531569,192403
2018-12-22,27.17118385,0.573278771,65.15384615,376.9149992,237.7446693,139.1703345,0,36.38461538,1013.730769,11.69500712,221396
2018-12-23,27.19272246,0.75322831,61,433.5783258,271.4994973,162.0788319,0,18.46153846,1014.038462,11.96231232,197891
2018-12-24,27.38579938,0.861965812,58.92307692,444.184165,277.4541928,166.7299654,0,0,1013.853846,7.449493577,224787
2018-12-25,27.16579908,0.556538462,60.61538462,417.1874933,268.4856283,148.7018666,0,38.46153846,1013.684615,4.877939038,232133
2018-12-26,27.54503015,0.811327974,62,439.2149967,274.6744789,164.5405109,0,5.569230808,1013.292308,10.97905227,184464
2018-12-27,26.31272231,0.259279418,66.76923077,223.6124992,94.98072388,128.6317742,0.007692308,67.46153846,1012.830769,7.137153508,177810
2018-12-28,26.84118369,0.625434386,59.76923077,403.837494,263.1748422,140.662646,0,30.53846154,1013.046154,4.172129631,154021
2018-12-29,25.31503062,0.507135385,57.53846154,438.9183292,275.0520944,163.8662346,0,43.15384615,1016.5,11.42965899,231078
2018-12-30,24.97195308,0.58295895,57.30769231,420.6733292,269.950427,150.7228945,0,35.92307692,1017.853846,7.317104608,211343
2018-12-31,24.32272215,0.863055554,46.84615385,460.5008283,287.906211,172.5946158,0,0,1018.6,7.450870323,253438
2019-01-01,24.08579908,0.863418805,42.53846154,461.984165,288.9469394,173.0372252,0,0,1018.207692,6.529834023,256355
2019-01-02,24.57426123,0.758864796,55.69230769,457.5341617,286.2188468,171.3153142,0,10.30769231,1018,7.070863092,231027
2019-01-03,25.13887615,0.563119659,60,412.58916,266.8716595,145.7175024,0,32.23076923,1018.415385,5.262478262,223204
2019-01-04,25.25272277,0.6407906,56.46153846,432.8366642,277.5154119,155.3212468,0,30.76923077,1018.253846,10.35258837,181814
2019-01-05,24.76579938,0.778036004,61.46153846,440.1049975,279.4441854,160.6608142,0,8.615384615,1016.692308,11.93275587,189416
2019-01-06,24.7057995,0.565363249,59.46153846,415.2591598,268.4386046,146.8205484,0,34.38461538,1015.284615,9.998690138,101396
2019-01-07,25.69733792,0.717523641,55.69230769,458.3499915,287.422275,170.927714,0,23.30769231,1014.430769,6.257625475,224613
2019-01-08,26.66272269,0.720747862,47.76923077,458.943329,288.0410666,170.9022628,0,15.38461538,1014.3,8.768434815,218878
2019-01-09,26.07426115,0.836535731,45.30769231,466.7308248,292.5181196,174.2127065,0,7.076923077,1014.546154,4.797987438,233024
2019-01-10,26.18118415,0.834255769,56.69230769,452.7874933,284.4023018,168.3851957,0,10.84615385,1014.938462,7.805443146,153501
2019-01-11,26.39579946,0.700960622,60.23076923,445.2966633,281.6887458,163.6079121,0,24.69230769,1015.430769,9.583578515,169434
2019-01-12,25.85272246,0.704218498,58.07692308,441.5141625,282.5454352,158.9687334,0,15.84615385,1015.061538,10.39497485,159930
2019-01-13,26.21887615,0.768292874,57,454.0483292,286.8212007,167.2271258,0,18.50769231,1015.307692,9.966488823,163580
2019-01-14,26.27426092,0.869017094,54.84615385,465.17333,292.2066278,172.9666888,0,0,1014.492308,9.0757222,198756
2019-01-15,26.84887608,0.726132478,53.46153846,459.5366632,289.5627733,169.9738886,0,23.07692308,1014.769231,7.319106546,194573
2019-01-16,26.87349192,0.545617383,56,432.539995,278.8759255,153.6640676,0,35,1014.984615,7.654512769,181293
2019-01-17,26.79041469,0.634338513,60.53846154,434.9874983,288.6380025,146.3494893,0,32.30769231,1013.830769,7.408543246,152266
2019-01-18,26.80733746,0.651474359,59.76923077,450.4883308,290.7141808,159.7741446,0,30.76923077,1014.384615,6.773258685,199130
2019-01-19,27.29272269,0.768425169,55.15384615,470.0683258,296.0784137,173.9899103,0,18.92307692,1014.430769,10.48294653,194093
2019-01-20,27.46118377,0.636603472,55.53846154,444.2583267,293.671261,150.5870625,0,32.30769231,1015.746154,6.304591806,190490
2019-01-21,26.59272254,0.653696581,56.30769231,447.8924967,293.067567,154.8249223,0,30.76923077,1014.823077,9.728041954,190869
2019-01-22,26.08502969,0.577478631,57.92307692,429.9441633,276.2775409,153.6666152,0,38.46153846,1014.461538,10.01526558,222974
2019-01-23,27.52810669,0.859907256,54.61538462,464.2833333,296.3811028,167.9022228,0,2.307692308,1013.769231,10.46426939,198667
2019-01-24,27.42426092,0.628031459,57.46153846,432.9108325,281.1929757,151.7178455,0,33.38461538,1014.223077,10.15047515,209446
2019-01-25,28.08656862,0.821311822,58.38461538,463.3191642,295.7556701,167.5634961,0,6.153846154,1013.707692,15.90991778,184783
2019-01-26,27.75964577,0.616327045,57.69230769,308.2366633,190.1386608,118.0980049,0,34.15384615,1014.423077,12.93726577,181607
2019-01-27,27.70656838,0.667114233,56.07692308,370.9816667,227.488484,143.4931794,0.092307692,21.46153846,1015.346154,8.592981438,89424
2019-01-28,24.04426062,0,70.30769231,125.8608308,15.62464952,110.2361805,0.076923077,100,1017.007692,8.699649715,81172
2019-01-29,27.50272238,0.806350232,48.38461538,464.9508217,300.2857286,164.6650955,0,6.923076923,1016.392308,14.76139708,223495
2019-01-30,26.55733785,0.6803728,50.92307692,480.45166,306.9967137,173.454948,0,28.38461538,1016.953846,10.92651052,268893
2019-01-31,26.48810692,0.527167659,56.53846154,363.4166667,211.2683127,152.1483512,0,43.30769231,1015.746154,12.48773895,212251
2019-02-01,27.26887631,0.790471454,48.15384615,498.8449966,316.3474221,182.4975663,0,17.69230769,1014.953846,9.823913362,175512
2019-02-02,28.35349138,0.79927441,50.30769231,493.5791642,313.3584352,180.2207203,0,16.92307692,1013.615385,8.949678123,198141
2019-02-03,28.35349154,0.560696031,51.76923077,455.0866625,302.7670166,152.3196543,0,39.86923154,1015.053846,13.28896595,94811
2019-02-04,28.69118415,0.885427353,44.61538462,502.9241649,319.4352758,183.4888939,0,0,1016.584615,16.55056208,249742
2019-02-05,29.437338,0.878162845,46.69230769,504.5558241,320.6628383,183.8929835,0,0.769230769,1015.915385,9.625499746,229347
2019-02-06,29.57272231,0.741089744,47.38461538,498.1775,318.1030919,180.0744035,0,23.07692308,1013.315385,10.39617773,216526
2019-02-07,28.53349177,0.887570244,50.53846154,501.6633258,319.6609418,182.0023789,0,0.153846154,1012.830769,16.63898965,222544
2019-02-08,28.04349146,0.357606839,62.15384615,330.1899958,161.6337388,168.5562528,0,61.53846154,1013.376923,13.15049492,194495
2019-02-09,29.78733777,0.62166484,57.69230769,448.1149942,294.1466029,153.9683919,0,34.92307692,1013.446154,4.791421422,127559
2019-02-10,29.75579938,0.617289042,57.07692308,451.4524983,300.2360503,151.2164503,0,35.38461538,1015.2,8.901954392,225131
2019-02-11,29.73810685,0.711091556,53.84615385,486.9783292,319.8471438,167.131189,0,26.15384615,1016.153846,15.46879615,184975
2019-02-12,29.80195315,0.744316239,50.76923077,507.2258273,327.3099173,179.9159174,0,23.07692308,1017.076923,14.21478108,229087
2019-02-13,29.65579954,0.74482906,48.46153846,517.0158317,331.0286221,185.9872091,0,23.07692308,1016.984615,12.05175696,231438
2019-02-14,29.48810731,0.719155301,50.07692308,504.1849965,327.8229491,176.3620494,0,25.53846154,1014.676923,8.477441808,255333
2019-02-15,29.608107,0.743356974,54.07692308,498.8449923,325.1171584,173.7278263,0,23.30769231,1013.992308,15.49034798,239018
2019-02-16,29.82887577,0.738077374,54.76923077,506.8549933,328.9880889,177.8668999,0,23.84615385,1013.607692,16.37658535,241797
2019-02-17,30.16426108,0.704974531,61.15384615,444.9999967,282.6023653,162.3976278,0,27,1011.892308,15.17955988,225138
2019-02-18,30.81810708,0.834334865,58.92307692,493.0599973,327.5950428,165.4649466,0,13.84615385,1010.815385,18.01805869,229697
2019-02-19,30.15195331,0.662500455,62.07692308,469.4008282,303.786909,165.6139192,0,31.53846154,1012.307692,17.49381931,219898
2019-02-20,30.54041477,0.804477632,53.76923077,510.7858208,331.8476527,178.938169,0,17.30769231,1014.930769,16.27342146,248426
2019-02-21,30.141184,0.669040733,54.07692308,502.8499942,334.8750437,167.9749476,0,31,1016.569231,13.43749692,236088
2019-02-22,31.57503,0.825726495,46.07692308,533.1841607,343.9157538,189.2684107,0,15.38461538,1013.476923,10.51460577,280302
2019-02-23,32.23656831,0.905128207,35.61538462,546.4599979,351.4435343,195.0164685,0,0,1011.138462,12.55436942,266612
2019-02-24,31.27426085,0.86312375,42.76923077,547.2758265,352.0439523,195.2318799,0,7.461538462,1010.430769,16.15625596,270324
2019-02-25,30.94502992,0.826880342,47.69230769,548.0174957,352.9561123,195.0613798,0,15.38461538,1009.823077,17.99626975,258308
2019-02-26,30.37502969,0.712716356,53,526.1383246,347.5411734,178.5971485,0,26.61538462,1009.246154,21.75405592,270223
2019-02-27,29.35272246,0.5196263,59.53846154,447.669995,272.9784323,174.6915579,0,46.17692308,1008.761538,20.86029808,212855
2019-02-28,30.27733785,0.707611373,60.61538462,450.4141665,293.3779947,157.0361683,0.038461538,26.23076923,1009,14.63335788,213812
2019-03-01,31.30810692,0.684221664,53.69230769,461.3908283,311.781829,149.6089901,0.007692308,28.46153846,1010.846154,12.86744765,226987
2019-03-02,31.058107,0.84617781,53.69230769,517.0899917,347.7575495,169.3324428,0,6.384615385,1011.684615,15.99927378,237576
2019-03-03,30.89887592,0.896142022,55.92307692,545.1249967,355.809669,189.3153264,0,1.692307692,1010.276923,15.86822691,267680
2019-03-04,30.81503023,0.80466198,55.15384615,554.9149963,360.8424666,194.0725206,0,10.73846154,1008.638462,23.28797415,210299
2019-03-05,32.78503038,0.90424691,52.92307692,556.6208292,362.1123987,194.5084185,0,1.615384615,1006.815385,20.739368,223380
2019-03-06,33.62118415,0.893056914,51.69230769,542.9741642,358.2617317,184.7124207,0,2.307692308,1006.692308,14.68215623,234542
2019-03-07,32.53733746,0.873502002,57.38461538,554.6924982,361.9846063,192.7078831,0,7.769230769,1007.861538,22.86922031,211338
2019-03-08,32.15041462,0.678793403,54,480.8224913,316.949752,163.8727324,0.030769231,23.30769231,1011.038462,14.84898372,250318
2019-03-09,31.85887638,0.829737208,55.53846154,520.1308267,357.4525637,162.6782631,0,15,1012.161538,17.35895396,249024
2019-03-10,31.474261,0.784167115,57.46153846,520.946665,354.54041,166.4062574,0,19.76923077,1012.1,17.66243658,269839
2019-03-11,30.83041492,0.600299146,58.84615385,488.1649942,313.0182489,175.1467426,0,38.46153846,1012.846154,19.38406177,266518
2019-03-12,32.87579931,0.78885343,46.46153846,562.5541583,369.9999195,192.5542388,0,19.3769231,1012.338462,17.38910038,270170
2019-03-13,32.69503077,0.831559827,43.92307692,575.5333282,375.0741157,200.4591932,0,15.38461538,1012.7,18.04731144,270564
2019-03-14,33.33733831,0.90659575,37.69230769,581.4666582,378.3592742,203.1073823,0,2.615384615,1012.346154,17.85896771,272746
2019-03-15,33.30272246,0.832029915,38.84615385,579.0191648,377.5982418,201.4209185,0,15.38461538,1012.261538,16.22175662,282235
2019-03-16,32.02579908,0.832264959,49.53846154,573.827494,375.6959655,198.1315236,0,15.38461538,1012.938462,17.55385911,268922
2019-03-17,30.80041462,0.714660392,54.76923077,568.1166638,378.920725,189.1959354,0,26.46153846,1012.984615,16.86815435,273769
2019-03-18,30.622722,0.92753228,49.46153846,591.1824917,385.2429608,205.9395233,0,0.384615385,1012.315385,18.71236895,268481
2019-03-19,31.20964546,0.602158121,54.07692308,550.0199917,375.6921397,174.3278468,0,38.46153846,1010.284615,17.49012923,260199
2019-03-20,31.01118408,0.649834974,56.30769231,534.3708333,356.3434928,178.0273326,0.007692308,33.53846154,1010.346154,21.89721331,250840
2019-03-21,31.16887623,0.679508546,54,556.6208292,374.407227,182.2135994,0,30.76923077,1011.692308,21.60165662,271392
2019-03-22,31.52272223,0.602799146,53.69230769,508.5608308,334.039845,174.5209876,0,38.46153846,1011.792308,17.43066685,254006
2019-03-23,32.97349138,0.792844154,48.15384615,573.5308297,382.7679125,190.7629123,0,19.23076923,1010.915385,15.83511762,255983
2019-03-24,33.85503,0.833974359,43,587.6966583,387.3544776,200.3421811,0,15.38461538,1009.853846,17.54081296,260104
2019-03-25,33.45733785,0.796523459,45.07692308,584.4333308,386.715365,197.717964,0.007692308,18.92307692,1010.384615,16.62629712,265088
2019-03-26,32.76349169,0.834380341,49.30769231,585.6199871,387.4126276,198.2073598,0,15.38461538,1011.169231,18.27933981,260216
2019-03-27,33.25733777,0.83457265,45.84615385,593.5558333,390.5748043,202.9810269,0,15.38461538,1012.107692,17.20312075,260574
2019-03-28,33.70195323,0.842969632,43.53846154,597.9316617,393.0286383,204.9030172,0,14.15384615,1011.084615,14.18308991,253347
2019-03-29,33.21041485,0.682769139,47.84615385,591.10833,390.9196559,200.1886684,0,30.15384615,1009.553846,18.58882146,251556
2019-03-30,34.519645,0.867904167,39.53846154,606.609165,397.4197412,209.1894098,0,11.84615385,1008.6,21.48415715,263010
2019-03-31,35.33195323,0.946965812,37.61538462,607.6474983,398.4797867,209.1677068,0,0,1008.330769,23.05244282,253030
2019-04-01,34.86118392,0.936147026,42.38461538,602.7524967,396.4702518,206.2822393,0,1.538461538,1009.007692,24.13049785,211350
2019-04-02,33.61118392,0.8357906,46.92307692,596.8933317,395.7055456,201.1877869,0,15.38461538,1009.346154,22.13318808,274513
2019-04-03,32.23733754,0.711596655,54.84615385,567.8199917,378.5813458,189.2386465,0.007692308,27.53846154,1010.430769,19.44175392,265084
2019-04-04,32.12503038,0.760910165,55.30769231,587.02915,392.350865,194.6782826,0,22.46153846,1011.538462,23.59025954,267848
2019-04-05,34.09579985,0.905701491,45.38461538,608.7599908,401.0360647,207.7239271,0,8.407692308,1010.515385,21.92870315,253847
2019-04-06,34.77118423,0.853787505,39.23076923,610.3174917,401.79312,208.5243749,0,13.30769231,1009.307692,20.98424538,242919
2019-04-07,34.12349169,0.860177304,44.76923077,610.4658275,402.3409779,208.1248527,0,10.76923077,1008.869231,23.27154008,257628
2019-04-08,32.13041515,0.602987365,59.07692308,506.1874983,316.7273195,189.4601823,0.023076923,38.76923077,1008.684615,21.75643346,253154
2019-04-09,33.27426108,0.544189854,57.46153846,556.6208333,367.9344094,188.6864102,0.015384615,45.15384631,1008.792308,22.9713,243473
2019-04-10,33.20426108,0.637418171,57.38461538,563.2216608,379.5435683,183.6780875,0,35.53846154,1009.469231,21.01626915,260945
2019-04-11,33.73349169,0.772225858,50.46153846,607.7958333,402.3347551,205.4610702,0,21.53846154,1008.438462,22.11590462,0
2019-04-12,34.86502992,0.938796601,46.07692308,614.4708292,405.7649845,208.7058446,0,3.153846154,1007.938462,20.269659,232804
2019-04-13,35.33579962,0.915106837,41.15384615,614.6933267,405.7668544,208.9264671,0,7.692307692,1008.046154,21.27966169,254656
2019-04-14,34.664261,0.912886889,44.76923077,615.8058325,406.8027188,209.0031181,0,7.923076923,1008.715385,22.56206146,273032
2019-04-15,35.79118392,0.915576923,33.61538462,622.480823,409.8418469,212.6389728,0,7.692307692,1008.330769,23.88413508,282895
2019-04-16,34.59887608,0.865915168,40.30769231,626.6341617,412.0174832,214.6166675,0,12.38461538,1008.146154,24.21701854,265855
2019-04-17,34.36656831,0.83180169,47.38461538,600.6758283,402.1520566,198.5237655,0,16.07692308,1009,22.80949838,282076
2019-04-18,34.55349192,0.810781504,54.76923077,598.5991583,401.6442094,196.9549463,0,18.07692308,1008.276923,24.74579762,253750
2019-04-19,34.64656838,0.945139613,52.38461538,603.93916,403.2929592,200.6462067,0,2.469230777,1007.853846,22.23980454,227816
2019-04-20,34.35041508,0.688547918,53.92307692,584.7299908,403.8779657,180.8520243,0,30.50000015,1007.030769,21.80727008,209143
2019-04-21,35.11964562,0.704140974,50.46153846,562.035,390.4908453,171.5441428,0,28.84615385,1005.915385,16.57382208,149930
2019-04-22,35.48118431,0.696706214,48.38461538,574.4208329,387.7714357,186.6493991,0.092307692,28.30769231,1006.238462,17.86002777,151724
2019-04-23,35.00349192,0.763888887,53.38461538,581.8374908,392.6445188,189.1929672,0,23.07692308,1007.415385,16.948225,250536
2019-04-24,35.47733808,0.913942539,42.84615385,622.6291633,411.6309679,210.9981917,0,8.076923077,1008.307692,18.55374392,266188
2019-04-25,34.87118431,0.909310335,45.92307692,623.445,412.2207542,211.22423,0,8.538461538,1007.307692,19.83649838,256671
2019-04-26,35.33426123,0.81789598,46.38461538,603.7908217,406.1192226,197.6716001,0,17.62307695,1005.892308,17.39963058,200890
2019-04-27,34.98041469,0.784308423,51.30769231,599.1924908,405.3626133,193.8298732,0,20.81538462,1006.153846,21.32834108,233561
2019-04-28,34.31887646,0.462051055,49,467.769165,267.750601,200.0185613,0,52.98461584,1006.453846,20.59962877,88005
2019-04-29,34.60579931,0.60134524,53.69230769,514.5683296,331.9537904,182.6145315,0.023076923,39.45384616,1006.484615,17.56620696,194701
2019-04-30,37.13579931,0.658958992,48.84615385,539.7849917,365.2913745,174.4936177,0,33.60769233,1003.669231,10.07586384,186006
2019-05-01,35.77041492,0.216263189,46.23076923,414.4433233,259.8490631,154.594255,0.123076923,76.15384646,1002.369231,7.790678392,157145
2019-05-02,33.34579946,0.031678487,56.53846154,200.62083,25.68002161,174.9408078,0.076923077,96.46153846,1001.446154,12.36878698,104615
2019-05-03,40.42195346,0.692115103,29.38461538,513.0108275,378.127835,134.8829808,0,27.830771,1000.684615,19.4459465,211293
2019-05-04,40.41810715,0.670070909,20.15384615,530.4399983,384.655431,145.7845696,0,30.000002,1004.338462,19.34633708,234008
2019-05-05,40.17503062,0.633597331,28,549.5749867,354.8882081,194.6867737,0,34.50769231,1005.453846,14.82966639,245169
2019-05-06,39.22733808,0.949015731,36.07692308,526.1383283,340.2893963,185.8489244,0,3.615384615,1004.838462,11.50169476,210333
2019-05-07,38.717338,0.954619705,40.46153846,579.1674958,387.9678592,191.1996365,0,3.176923077,1004.007692,14.593653,191192
2019-05-08,40.38502969,0.793897972,32.61538462,596.8933275,404.1252118,192.768119,0,18.84615385,1003.407692,15.02438298,214268
2019-05-09,41.12503031,0.952042641,28.84615385,599.7116558,405.8826403,193.8290171,0,3.507692308,1002.323077,13.00295835,229986
2019-05-10,38.968876,0.796235674,42.53846154,596.4483238,404.9018953,191.5464233,0.015384615,19.61538462,1003.692308,9.8724968,220929
2019-05-11,35.44195338,0.854337151,56.92307692,608.6116604,407.8864508,200.7252087,0,14.15384615,1006.153846,23.70527208,220772
2019-05-12,35.61426062,0.852618655,54.38461538,610.6141558,408.4559244,202.1582403,0,14.31538493,1006,21.69106408,204531
2019-05-13,35.46041515,0.779050736,51.84615385,594.8166575,403.9823304,190.834326,0,21.69230769,1005.584615,19.65984992,221952
2019-05-14,36.56964585,0.907925077,51.07692308,611.6524913,409.2128396,202.43965,0,7.846153846,1004.946154,18.48352785,210102
2019-05-15,36.44118338,0.76104746,50.76923077,587.32583,401.4758379,185.849983,0,23.38461538,1006.215385,17.18901938,245718
2019-05-16,36.15426046,0.695581008,52.38461538,573.4566629,391.2288992,182.227761,0,30.00000031,1007.153846,15.62408662,227160
2019-05-17,36.47579977,0.792062192,51,590.7374958,404.7915692,185.945925,0,20.46923092,1006.846154,17.13588946,187900
2019-05-18,37.38887608,0.766612105,46.15384615,587.4741592,401.6806385,185.7935228,0,22.86153848,1005.492308,14.33131831,228063
2019-05-19,37.06733785,0.893617021,47.61538462,598.7474942,404.7616703,193.9858119,0,10.46153846,1005.723077,17.18249608,190225
2019-05-20,35.71349123,0.920621931,51.76923077,617.2891625,410.3805983,206.9085639,0,7.923076923,1006.792308,21.75796258,263190
2019-05-21,35.87810723,0.991953082,49.38461538,618.0308333,411.4666528,206.5641753,0,0.153846154,1006.146154,24.28945569,256475
2019-05-22,35.48118431,0.978772051,53,613.8774975,409.387693,204.4897978,0,1.538461538,1005.676923,23.47658115,244898
2019-05-23,34.99118408,0.94427441,55.92307692,611.2074938,408.7148008,202.4926863,0,4.846153846,1005.738462,25.36228115,248647
2019-05-24,35.03118362,0.76432079,56.30769231,594.3716588,404.0391238,190.3325342,0,23.53846154,1005.776923,22.90030731,218283
2019-05-25,37.567338,0.787234039,49.69230769,582.5791605,398.0428678,184.5362838,0,20.92307692,1003.838462,15.90918746,218250
2019-05-26,39.93964554,0.882160385,39.92307692,593.11083,402.8462645,190.2645565,0,11.53846154,1001.930769,15.31770431,231580
2019-05-27,39.541184,0.959138022,41.30769231,599.7858267,406.047675,193.7381592,0,3.369230769,1002.038462,17.257034,251940
2019-05-28,38.06503077,0.983105559,48.15384615,601.4916625,406.0403683,195.4512928,0,1.123076923,1002.292308,20.64388969,239495
2019-05-29,37.11041477,0.850512828,52.92307692,592.2208308,403.5669342,188.6538917,0,13.6230771,1002.353846,19.19184169,253323
2019-05-30,37.51272254,0.789770859,51.92307692,593.0366642,403.0206779,190.0159867,0,20.68461569,1001.707692,16.39033015,189146
2019-05-31,36.78656815,0.756219312,52.84615385,578.574165,403.2318882,175.3422709,0,24.30000012,1002.776923,17.61105023,241142
2019-06-01,39.44810723,0.477086743,39.92307692,475.6308204,296.0257843,179.6050319,0.053846154,51.46153877,1002.130769,13.5252648,198839
2019-06-02,37.81656838,0.636906709,49.38461538,514.7908267,328.3823448,186.408485,0.023076923,35.05384648,1002.5,17.05182808,210386
2019-06-03,38.65272269,0.669394443,43.92307692,479.3391613,301.9185177,177.4206425,0.323076923,32.38461538,1002.076923,15.05368531,158667
2019-06-04,36.17272246,0.865617392,52.76923077,588.4383275,401.9344471,186.5038729,0,12.34615449,1002.807692,21.72621238,178512
2019-06-05,35.23503046,0.731423894,58.61538462,558.9941547,379.1465706,179.8475796,0.007692308,26.1692311,1002.5,25.21603292,247033
2019-06-06,36.67272238,0.566693942,53.15384615,553.4316572,383.0162517,170.4154004,0,42.11538569,1002.230769,22.61328315,200469
2019-06-07,35.94964569,0.68314238,55.84615385,568.2649958,394.116975,174.1480309,0,30.70769292,1002.3,25.89094969,206345
2019-06-08,34.21195338,0.062193124,64,312.0933296,132.2877919,179.8055317,0,93.23076938,1002.661538,17.61283938,250045
2019-06-09,36.31041508,0.601800317,54.53846154,491.725,326.65721,165.0677827,0.023076923,37.89230908,1001.769231,17.86868635,182941
2019-06-10,38.40041485,0.691703944,44.07692308,562.8508305,377.6592338,185.1915817,0.046153846,29.23076955,1000.546154,23.83029092,219954
2019-06-11,37.694261,0.72055223,38.30769231,573.0116667,397.5713129,175.4403525,0,25.83077023,1001.1,27.74657646,263420
2019-06-12,38.55964546,0.3601473,36.61538462,571.6024933,396.5273058,175.0751773,0,61.53076923,1001.646154,23.79002177,236644
2019-06-13,39.24656869,0.794540828,33.23076923,583.3208275,396.0664353,187.2543836,0.046153846,18.82307693,1001.246154,24.96360169,237111
2019-06-14,38.77503046,0.501494817,34.23076923,510.3408333,339.9467095,170.3941133,0.207692308,47.65384665,1001.038462,23.93449869,246323
2019-06-15,36.78272254,0.537230408,37.84615385,463.7641633,289.0390971,174.7250593,0.161538462,44.5307697,1002.092308,22.806112,227984
2019-06-16,39.00426077,0.607713217,30.15384615,539.9333283,370.709513,169.2238161,0.107692308,38.19230815,1002.253846,25.44057831,238133
2019-06-17,38.52964546,0.439443532,31.30769231,534.14833,371.3049383,162.8433897,0.061538462,54.53846154,1002.661538,27.03830108,128079
2019-06-18,33.96810738,0,46.30769231,242.4508323,65.3686317,177.0821973,0,100,1002.538462,13.11901769,166254
2019-06-19,37.20041515,0.381888397,37.15384615,346.0616642,158.3305386,187.7311215,0.723076923,59.70000038,1001.284615,15.75469382,224408
2019-06-20,35.69349215,0.109208947,44.23076923,298.2241647,133.7570283,164.4671335,0.253846154,87.92307708,1001.984615,15.92337577,138702
2019-06-21,34.92579954,0,47.92307692,261.066665,123.5689691,137.4976925,0.638461538,100,1001.723077,17.00101573,113504
2019-06-22,30.27349185,0,68.15384615,124.2291653,5.410757421,118.818409,0.146153846,100,1001.476923,14.60731808,133475
2019-06-23,29.87656846,0,70.84615385,266.0358333,70.60847715,195.4273583,0.076923077,100,1000.969231,22.11355846,148090
2019-06-24,29.89272262,0.123567922,72.30769231,228.2849975,81.00170572,147.2832945,0.784615385,86.38461538,1003.630769,12.24065511,246747
2019-06-25,31.96810754,0.432978729,61.76923077,371.7974992,190.7532968,181.0442013,0.092307692,53.76153846,1004.961538,15.01419277,189515
2019-06-26,32.14887631,0.353518814,64.38461538,378.5466615,207.3495672,171.1970939,0.484615385,63,1003.7,15.43139423,147727
2019-06-27,32.76041415,0.161778501,55.84615385,212.7841646,88.69954976,124.084613,0.184615385,82.15384662,1002.284615,16.03016854,275594
2019-06-28,33.29195292,0.221312288,53.53846154,269.373333,113.0869704,156.2863604,0.630769231,74.69230785,1001.815385,19.74130623,264286
2019-06-29,28.458107,0,76,150.7066667,3.937753453,146.7689118,0.069230769,100,1002.061538,20.27918323,197107
2019-06-30,32.20195377,0,52.23076923,253.4274992,71.41623133,182.0112642,0,100,1001.4,27.043188,151091
2019-07-01,32.80426054,0.170212766,52.46153846,264.8491633,122.3409286,142.5082345,0.076923077,82.15384615,1000.530769,20.54239346,109792
2019-07-02,32.03118392,0.052373158,54.38461538,227.1724975,95.43285561,131.7396393,0,94.61538477,1001.238462,23.40185508,119691
2019-07-03,33.28195315,0.114566285,48.53846154,330.0416658,155.7191413,174.322523,0.292307692,88.30769231,1001.584615,26.19777031,190089
2019-07-04,34.079645,0.16775777,47.23076923,318.6941632,163.0338262,155.6603403,0.653846154,81.92307738,1001.738462,22.13415438,215896
2019-07-05,32.96964477,0.05237316,52.84615385,390.7841613,225.9605564,164.8236001,0.153846154,94.15384615,1000.876923,26.85140462,109001
2019-07-06,33.74656862,0.014729949,44.76923077,299.7816642,115.553188,184.2284711,0.023076923,97.69230769,1001.853846,27.97510908,174356
2019-07-07,34.23579985,0.175122756,42.53846154,409.3258292,248.834645,160.4911895,0.153846154,79.846154,1003.392308,25.44684054,150771
2019-07-08,34.28041446,0.614533944,44.15384615,509.450825,353.815715,155.6351131,0,35.10769311,1004.076923,26.60099962,217848
2019-07-09,32.83195354,0,50.23076923,288.0633317,118.4109422,169.6523888,0.561538462,100,1003.7,22.866156,201768
2019-07-10,33.82964515,0.106652341,47.23076923,494.8399942,351.1620945,143.6778989,0.292307692,87.92307708,1003.615385,23.25251662,206447
2019-07-11,33.07887631,0,49.30769231,292.8841613,116.6971139,176.1870423,0.2,99.76923077,1004.915385,20.94432131,203847
2019-07-12,32.85195354,0.12844676,52.46153846,356.7416658,181.4574438,175.2842192,0.3,85.746154,1005.669231,21.09347831,206467
2019-07-13,33.07503008,0.207038935,53.46153846,246.0108283,80.02728698,165.9835423,0.4,77.561539,1005.961538,18.77014815,217031
2019-07-14,28.44887654,0,77.15384615,193.9458322,16.70133785,177.2444925,0.438461538,100,1006.138462,18.608748,119720
2019-07-15,30.690415,0,65.61538462,168.0616648,27.20343578,140.8582281,0.969230769,100,1003.915385,12.37872377,191250
2019-07-16,32.43272277,0.121112932,56.69230769,321.8833291,156.774064,165.1092598,0.069230769,87.23076938,1003.907692,12.97066959,199979
